art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	new_field	new_field	new_field	voiceover	composite_scene
troy_archer_aeolian_hero_chariot_3	0	0		none	troy_archer_aeolian_hero	troy_archer_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1160934452		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_aeolian_hero_chariot_1.csc
troy_archer_pelasgian_hero_2_chariot_3	0	0		none	troy_archer_pelasgian_hero_2	troy_archer_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1161454029		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_pelasgian_hero_2_chariot_1.csc
troy_warlord_lelegan_hero_chariot_2	0	0		none	troy_warlord_lelegan_hero	troy_warlord_lelegan_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1163331209		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_warlord_lelegan_hero_chariot_1.csc
troy_warlord_menestheus_chariot_1	0	0		none	troy_warlord_menestheus	troy_warlord_menestheus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	116650232		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_warlord_menestheus_chariot_1.csc
troy_fighter_pelasgian_hero_chariot_1	0	0		none	troy_fighter_pelasgian_hero	troy_fighter_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1170560789		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_pelasgian_hero_chariot_1.csc
troy_penthesilea_chariot_2	0	0		none	troy_penthesilea			troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_penth_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1176855803		0	0				vo_actor_group_hero_penthesilea	
troy_defender_maeonian_hero_chariot_1	0	0		none	troy_defender_maeonian_hero	troy_defender_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	117724634		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_maeonian_hero_chariot_1.csc
troy_sarpedon_chariot_4	0	0		none	troy_sarpedon	troy_hero_sarpedon		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_sarpe_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1184196476		0	0				vo_actor_group_hero_sarpedon	composite_scene\porthole\troy_sarpedon_chariot_3.csc
troy_archer_chariot_1	0	0		none	troy_archer	troy_archer_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1186896463		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_chariot_1.csc
troy_warlord_lelegan_hero_4_chariot_3	0	0		none	troy_warlord_lelegan_hero_4	troy_warlord_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1188547703		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_lelegan_hero_4_chariot_3.csc
troy_hippolyta	0	0		none	troy_hippolyta			troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_hippo_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1190097124		0	0				vo_actor_group_hero_hippolyta	
troy_fighter_lelegan_hero_chariot_2	0	0		none	troy_fighter_lelegan_hero	troy_fighter_lelegan_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1198478948		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_fighter_lelegan_hero_chariot_1.csc
troy_warlord_pelasgian_hero_2_chariot_2	0	0		none	troy_warlord_pelasgian_hero_2	troy_warlord_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1200762532		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_warlord_pelasgian_hero_2_chariot_1.csc
troy_archer_lelegan_hero_4	0	0		none	troy_archer_lelegan_hero_4	troy_archer_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1207208500		0	0				vo_actor_group_genhero50s_01	
troy_defender_lelegan_hero_3_chariot_3	0	0		none	troy_defender_lelegan_hero_3	troy_defender_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1208708554		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_defender_lelegan_hero_3_chariot_3.csc
troy_agent_priam_01	0	0		none	troy_agent_priam	troy_agent_priam		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_agamem_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1209804432		0	0				vo_actor_group_genhero50s_01	
troy_defender_dorian_hero_3_chariot_3	0	0		none	troy_defender_dorian_hero_3	troy_defender_dorian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	121302196		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_dorian_hero_3_chariot_3.csc
troy_fighter_maeonian_hero_chariot_1	0	0		none	troy_fighter_maeonian_hero	troy_fighter_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1214612489		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_maeonian_hero_chariot_1.csc
troy_warlord_phaenops	0	0		none	troy_warlord_phaenops	troy_warlord_phaenops		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1215701139		0	0				vo_actor_group_genhero50s_01	
troy_warlord_thracian_hero_chariot_1	0	0		none	troy_warlord_thracian_hero	troy_warlord_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	122378542		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_thracian_hero_chariot_1.csc
troy_fighter_deiphobos_chariot_3	0	0		none	troy_fighter_deiphobos	troy_fighter_deiphobos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1235903734		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_fighter_deiphobos_chariot_1.csc
troy_warlord_pelasgian_hero_chariot_1	0	0		none	troy_warlord_pelasgian_hero	troy_warlord_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1238299396		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_pelasgian_hero_chariot_1.csc
troy_defender_hero_4	0	0		none	troy_defender_hero_4	troy_defender_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1239418872		0	0				vo_actor_group_genhero50s_01	
troy_fighter_dorian_hero_chariot_5	0	0		none	troy_fighter_dorian_hero	troy_fighter_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	124299734		0	0				vo_actor_group_genhero30s_03	
troy_fighter_pelasgian_hero_chariot_2	0	0		none	troy_fighter_pelasgian_hero	troy_fighter_pelasgian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1243208928		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_pelasgian_hero_chariot_1.csc
troy_warlord_aeolian_hero_chariot_2	0	0		none	troy_warlord_aeolian_hero	troy_warlord_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1244254076		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_warlord_aeolian_hero_chariot_1.csc
troy_fighter_diomedes_chariot_3	0	0		none	troy_fighter_diomedes	troy_fighter_diomedes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1246663982		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_diomedes_chariot_3.csc
troy_fighter_aeolian_hero_3_chariot_4	0	0		none	troy_fighter_aeolian_hero_3	troy_fighter_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1249918132		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_aeolian_hero_3_chariot_3.csc
troy_archer_hero_3_chariot_1	0	0		none	troy_archer_hero_3	troy_archer_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1251301469		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_archer_hero_3_chariot_1.csc
troy_fighter_thracian_hero_2_chariot_3	0	0		none	troy_fighter_thracian_hero_2	troy_fighter_thracian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1253039062		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_fighter_thracian_hero_2_chariot_1.csc
troy_sarpedon	0	0		none	troy_sarpedon	troy_hero_sarpedon		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_sarpe_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1253464092		0	0				vo_actor_group_hero_sarpedon	
troy_archer_thracian_hero_chariot_2	0	0		none	troy_archer_thracian_hero	troy_archer_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1262788362		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_archer_thracian_hero_chariot_1.csc
troy_defender_thracian_hero_3_chariot_3	0	0		none	troy_defender_thracian_hero_3	troy_defender_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1267048624		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_thracian_hero_3_chariot_3.csc
troy_fighter_meriones	0	0		none	troy_fighter_meriones	troy_fighter_meriones		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1274481052		0	0				vo_actor_group_genhero20s_03	
troy_archer_aeolian_hero_3_chariot_3	0	0		none	troy_archer_aeolian_hero_3	troy_archer_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1276311713		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_aeolian_hero_3_chariot_1.csc
troy_fighter_maeonian_hero_4_chariot_5	0	0		none	troy_fighter_maeonian_hero_4	troy_fighter_maeonian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1276328217		0	0				vo_actor_group_genhero50s_01	
troy_dlc1_trojan_amazons_fighter_2_chariot_3	0	0		none	troy_dlc1_fighter_2	troy_dlc1_ama_gen_fighter_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1278139920		0	0				vo_actor_amazon_genhero20s_02	
troy_warlord_thracian_hero_4	0	0		none	troy_warlord_thracian_hero_4	troy_warlord_thracian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	127978285		0	0				vo_actor_group_genhero50s_02	
troy_fighter	0	0		none	troy_fighter	troy_fighter_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1280141603		0	0				vo_actor_group_genhero30s_01	
troy_warlord_chariot_3	0	0		none	troy_warlord	troy_warlord_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1281898604		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_warlord_chariot_3.csc
troy_dlc1_trojan_amazons_archer_1_chariot_1	0	0		none	troy_dlc1_archer_1	troy_dlc1_ama_gen_archer_hero_1		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1283854152		0	0				vo_actor_amazon_genhero30s_01	
troy_archer_maeonian_hero_chariot_3	0	0		none	troy_archer_maeonian_hero	troy_archer_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1286455371		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_archer_maeonian_hero_chariot_1.csc
troy_defender_ajax_chariot_2	0	0		none	troy_defender_ajax	troy_defender_ajax		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	128722179		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_ajax_chariot_1.csc
troy_warlord_thracian_hero_4_chariot_1	0	0		none	troy_warlord_thracian_hero_4	troy_warlord_thracian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1288696906		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_thracian_hero_4_chariot_1.csc
troy_warlord_dorian_hero_3	0	0		none	troy_warlord_dorian_hero_3	troy_warlord_dorian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	129269958		0	0				vo_actor_group_genhero20s_02	
troy_fighter_thracian_hero_4_chariot_4	0	0		none	troy_fighter_thracian_hero_4	troy_fighter_thracian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1295383875		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_fighter_thracian_hero_4_chariot_3.csc
troy_fighter_hero_2	0	0		none	troy_fighter_hero_2	troy_fighter_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1296400777		0	0				vo_actor_group_genhero20s_01	
troy_fighter_aeolian_hero_3_chariot_5	0	0		none	troy_fighter_aeolian_hero_3	troy_fighter_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1297085578		0	0				vo_actor_group_genhero20s_03	
troy_fighter_thracian_hero_chariot_1	0	0		none	troy_fighter_thracian_hero	troy_fighter_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1298906037		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_thracian_hero_chariot_1.csc
troy_archer_aeolian_hero_2_chariot_1	0	0		none	troy_archer_aeolian_hero_2	troy_archer_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1300918831		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_archer_aeolian_hero_2_chariot_1.csc
troy_fighter_lelegan_hero_4	0	0		none	troy_fighter_lelegan_hero_4	troy_fighter_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1302123197		0	0				vo_actor_group_genhero50s_01	
troy_fighter_aeolian_hero_2_chariot_1	0	0		none	troy_fighter_aeolian_hero_2	troy_fighter_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1303468885		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_aeolian_hero_2_chariot_1.csc
troy_dlc1_horde_amazons_warlord_2_chariot_1	0	0		none	troy_dlc1_warlord_2	troy_dlc1_ama_gen_warlord_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1305076616		0	0				vo_actor_amazon_genhero30s_01	composite_scene\porthole\troy_dlc1_horde_amazons_warlord_2_chariot_1.csc
troy_agent_spy_01	0	0		none	troy_agent_spy	troy_agent_spy		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_agent_hu1_spy	cam_heavy_ship_04	cam_heavy_ship_04	1306751628		0	0				vo_actor_group_spy	
troy_archer_hero_2_chariot_3	0	0		none	troy_archer_hero_2	troy_archer_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1313224214		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_hero_2_chariot_1.csc
troy_fighter_thracian_hero_3_chariot_2	0	0		none	troy_fighter_thracian_hero_3	troy_fighter_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	131511995		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_thracian_hero_3_chariot_2.csc
troy_fighter_aeolian_hero_3	0	0		none	troy_fighter_aeolian_hero_3	troy_fighter_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1322752666		0	0				vo_actor_group_genhero20s_03	
troy_paris	0	0		none	troy_paris	troy_hero_paris		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_paris_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1323286620		0	0				vo_actor_group_hero_paris	
troy_fighter_ionian_hero_3_chariot_2	0	0		none	troy_fighter_ionian_hero_3	troy_fighter_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1328224428		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_ionian_hero_3_chariot_1.csc
troy_fighter_lelegan_hero_3_chariot_1	0	0		none	troy_fighter_lelegan_hero_3	troy_fighter_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	133033827		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_fighter_lelegan_hero_3_chariot_1.csc
troy_defender_pelasgian_hero_2	0	0		none	troy_defender_pelasgian_hero_2	troy_defender_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1333627592		0	0				vo_actor_group_genhero20s_03	
troy_dlc1_trojan_amazons_archer_3_chariot_3	0	0		none	troy_dlc1_archer_3	troy_dlc1_ama_gen_archer_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	1333710183		0	0				vo_actor_amazon_genhero30s_01	composite_scene\porthole\troy_dlc1_trojan_amazons_archer_3_chariot_3.csc
troy_fighter_pelasgian_hero_4_chariot_3	0	0		none	troy_fighter_pelasgian_hero_4	troy_fighter_pelasgian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	1337843018		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_pelasgian_hero_4_chariot_3.csc
