effect	icon	priority	icon_negative	category	is_positive_value_good
troy_effect_hero_fighter_ability_overpower	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_overpower_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_overpower_spec_arp	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_overpower_spec_reduce_defence	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_terrify	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_terrify_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_terrify_spec_melee_defence_reduction	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_terrify_spec_range	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_throw_spear	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_throw_spear_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_throw_spear_spec_dmg	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_fighter_ability_throw_spear_spec_fast	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_flanking_resistant	fx_icon_general_ability.png	100	fx_icon_general_ability.png	battle	true
troy_effect_hero_hector_unit_knights_vow	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_hector_unit_knights_vow_spec_spear	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_hector_unit_knights_vow_spec_swords	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_level_up_health	fx_icon_general_ability.png	700	fx_icon_general_ability.png	battle	true
troy_effect_hero_loyalty_mod	fx_icon_loyalty.png	1	fx_icon_loyalty.png	campaign	true
troy_effect_hero_menelaus_unit_knights_vow	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_menelaus_unit_knights_vow_spec_melee	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_menelaus_unit_knights_vow_spec_shock	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_mod_personal_aura_size	fx_icon_general_ability.png	101	fx_icon_general_ability.png	battle	true
troy_effect_hero_mount_chariot_dummy	fx_icon_ancillary.png	100	fx_icon_ancillary.png	campaign	true
troy_effect_hero_mount_horse_dummy	fx_icon_ancillary.png	100	fx_icon_ancillary.png	campaign	true
troy_effect_hero_perfect_vigour	fx_icon_fatigue_positive.png	100	fx_icon_fatigue_negative.png	battle	true
troy_effect_hero_personal_aura_mod_defence	fx_icon_general_ability.png	101	fx_icon_general_ability.png	battle	true
troy_effect_hero_public_order_from_characters	fx_icon_happiness.png	100	fx_icon_happiness.png	campaign	true
troy_effect_hero_rage_mod	fx_icon_rage.png	600	fx_icon_rage.png	battle	true
troy_effect_hero_recruitment_rank_heroes	fx_icon_experience.png	101	fx_icon_experience.png	campaign	true
troy_effect_hero_self_ammo	fx_icon_ammo.png	600	fx_icon_ammo.png	battle	true
troy_effect_hero_self_armour	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_self_armour_spec_melee_defence	fx_icon_defence.png	600	fx_icon_defence.png	battle	true
troy_effect_hero_self_armour_spec_missile_resistance	fx_icon_resistance_missile.png	600	fx_icon_resistance_missile.png	battle	true
troy_effect_hero_self_bloodthirst	fx_icon_rage.png	600	fx_icon_rage.png	battle	true
troy_effect_hero_self_bloodthirst_replace	fx_icon_rage.png	0	fx_icon_rage.png	battle	true
troy_effect_hero_self_bloodthirst_spec_in_combat	fx_icon_rage.png	600	fx_icon_rage.png	battle	true
troy_effect_hero_self_charge	fx_icon_charge.png	600	fx_icon_charge.png	battle	true
troy_effect_hero_self_cooldown	fx_icon_general_ability.png	600	fx_icon_ability_cooldown.png	battle	false
troy_effect_hero_self_cooldown_spec_cost	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	false
troy_effect_hero_self_enemy_danaans	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_self_enemy_trojans	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_self_enemy_trojans_spec_achilles	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_enemy_trojans_spec_agamemnon	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_enemy_trojans_spec_hector	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_enemy_trojans_spec_menelaus	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_enemy_trojans_spec_paris	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_fatigue_reduction	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_hero_self_fatigue_reduction_spec_fatigue_slower	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	true
troy_effect_hero_self_fatigue_reduction_spec_rage_slower	fx_icon_rage.png	600	fx_icon_rage.png	battle	true
troy_effect_hero_self_hitpoints	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_self_hitpoints_spec_hitpoints	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_self_hitpoints_spec_regeneration	fx_icon_replenishment.png	600	fx_icon_replenishment.png	battle	true
troy_effect_hero_self_melee_armour_piercing	fx_icon_armour_piercing.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_self_melee_armour_piercing_spec_armour_piercing_melee_attack_speed	fx_icon_armour.png	600	fx_icon_armour.png	battle	false
troy_effect_hero_self_melee_attack	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_self_melee_attack_spec_spearmen	fx_icon_melee.png	600	fx_icon_melee.png	campaign	true
troy_effect_hero_self_melee_attack_spec_swordsmen	fx_icon_melee.png	600	fx_icon_melee.png	campaign	true
troy_effect_hero_self_missile_armour_piercing	fx_icon_armour_piercing.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_missile_armour_piercing_spec_armour_piercing_archer_reload	fx_icon_armour_piercing.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_missile_damage	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_missile_damage_spec_attack_speed	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_missile_damage_spec_range	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_morale	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_self_morale_spec_cause_fear	fx_icon_attribute_causes_fear.png	600	fx_icon_attribute_causes_fear.png	battle	true
troy_effect_hero_self_morale_spec_unwavering	fx_icon_attribute_unbreakable.png	600	fx_icon_attribute_unbreakable.png	battle	true
troy_effect_hero_self_mount_spec_charge	fx_icon_mount.png	600	fx_icon_mount.png	battle	true
troy_effect_hero_self_mount_spec_strength_melee_defence	fx_icon_mount.png	600	fx_icon_mount.png	battle	true
troy_effect_hero_self_mount_spec_strength_speed	fx_icon_mount.png	600	fx_icon_mount.png	battle	true
troy_effect_hero_self_range	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_self_range_spec_superrange_attack_speed_reduction	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_self_range_spec_superrange_range	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_self_ranged_attack_spec_ammo	fx_icon_ammo.png	600	fx_icon_ammo.png	battle	true
troy_effect_hero_self_ranged_attack_spec_damage	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_self_speed	fx_icon_battle_movement.png	600	fx_icon_battle_movement.png	battle	true
troy_effect_hero_self_sunder	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_self_sunder_replaces		0		battle	false
troy_effect_hero_self_sunder_spec_battle_movement	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_self_sunder_spec_reduce_shield	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_self_vanguard	fx_icon_attribute_guerrilla_deploy.png	600	fx_icon_attribute_guerrilla_deploy.png	battle	true
troy_effect_hero_self_vanguard_spec_stalk	fx_icon_attribute_guerrilla_deploy.png	600	fx_icon_attribute_guerrilla_deploy.png	battle	true
troy_effect_hero_self_weapon_strength	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_weapon_strength_spec_chokepoint_siege	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_self_weapon_strength_spec_land_ambush	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_unit_aeneas_knights_vow	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_unit_aeneas_knights_vow_spec_melee	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_unit_aeneas_knights_vow_spec_shock	fx_icon_resource_upkeep.png	600	fx_icon_resource_income.png	campaign	false
troy_effect_hero_unit_ammunition	fx_icon_ammo.png	600	fx_icon_ammo.png	battle	true
troy_effect_hero_unit_ammunition_spec_armour_piercing	fx_icon_armour_piercing.png	600	fx_icon_ammo.png	battle	true
troy_effect_hero_unit_ammunition_spec_attack_speed	fx_icon_ammo.png	600	fx_icon_ammo.png	battle	true
troy_effect_hero_unit_armour	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_unit_armour_spec_missile_units	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_unit_armour_spec_spearmen_units	fx_icon_armour.png	600	fx_icon_armour.png	battle	true
troy_effect_hero_unit_charge	fx_icon_charge.png	600	fx_icon_charge.png	battle	true
troy_effect_hero_unit_charge_spec_melee	fx_icon_charge.png	600	fx_icon_charge.png	battle	true
troy_effect_hero_unit_charge_spec_shock	fx_icon_charge.png	600	fx_icon_charge.png	battle	true
troy_effect_hero_unit_fatigue_reduction	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_hero_unit_fatigue_reduction_spec_cap	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_hero_unit_fatigue_reduction_spec_fatigued_slower	fx_icon_fatigue_positive.png	600	fx_icon_fatigue_negative.png	battle	false
troy_effect_hero_unit_melee_attack	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_unit_melee_attack_siege	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_unit_melee_attack_spec_sword	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_unit_melee_attack_spec_sword_mod	fx_icon_melee.png	600	fx_icon_melee.png	battle	true
troy_effect_hero_unit_melee_defence	fx_icon_defence.png	600	fx_icon_defence.png	battle	true
troy_effect_hero_unit_melee_defence_spec_siege	fx_icon_defence.png	600	fx_icon_defence.png	battle	true
troy_effect_hero_unit_melee_defence_spec_swords	fx_icon_defence.png	600	fx_icon_defence.png	battle	true
troy_effect_hero_unit_melee_defence_spec_swords_mod	fx_icon_defence.png	600	fx_icon_defence.png	battle	true
troy_effect_hero_unit_missile_damage	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_unit_missile_damage_spec_friendly_fire	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_unit_missile_damage_spec_ranged_experience_per_turn	fx_icon_experience.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_hero_unit_missile_resistance	fx_icon_resistance_missile.png	600	fx_icon_resistance_missile.png	battle	true
troy_effect_hero_unit_missile_resistance_spec_melee_units	fx_icon_resistance_missile.png	600	fx_icon_resistance_missile.png	battle	true
troy_effect_hero_unit_missile_resistance_spec_missile_units	fx_icon_resistance_missile.png	600	fx_icon_resistance_missile.png	battle	true
troy_effect_hero_unit_morale	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_morale_spec_axes	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_morale_spec_clubs	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_morale_spec_clubs_mod	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_morale_spec_spearmen	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_morale_spec_spearmen_mod	fx_icon_morale.png	600	fx_icon_morale.png	battle	true
troy_effect_hero_unit_range	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_unit_range_spec_range_archers	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_unit_range_spec_range_javelins	fx_icon_accuracy.png	600	fx_icon_accuracy.png	battle	true
troy_effect_hero_unit_recruit_rank	fx_icon_experience.png	600	fx_icon_experience.png	campaign	true
troy_effect_hero_unit_recruit_rank_spec_melee	fx_icon_experience.png	600	fx_icon_experience.png	campaign	true
troy_effect_hero_unit_recruit_rank_spec_missile	fx_icon_experience.png	600	fx_icon_experience.png	campaign	true
troy_effect_hero_unit_recruit_rank_spec_shock	fx_icon_experience.png	600	fx_icon_experience.png	campaign	true
troy_effect_hero_unit_speed	fx_icon_battle_movement.png	600	fx_icon_battle_movement.png	battle	true
troy_effect_hero_unit_speed_spec_land	fx_icon_battle_movement.png	600	fx_icon_battle_movement.png	battle	true
troy_effect_hero_unit_speed_spec_siege	fx_icon_battle_movement.png	600	fx_icon_battle_movement.png	battle	true
troy_effect_hero_unit_vanguard_light_missile_infantry	fx_icon_attribute_guerrilla_deploy.png	600	fx_icon_attribute_guerrilla_deploy.png	battle	true
troy_effect_hero_unit_vanguard_light_missile_infantry_spec_light_infantry	fx_icon_attribute_guerrilla_deploy.png	600	fx_icon_attribute_guerrilla_deploy.png	battle	true
troy_effect_hero_unit_vanguard_light_missile_infantry_spec_missile_speed	fx_icon_attribute_guerrilla_deploy.png	600	fx_icon_attribute_guerrilla_deploy.png	battle	true
troy_effect_hero_unit_weapon_damage	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_unit_weapon_damage_spec_melee_units	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_unit_weapon_damage_spec_shock_units	fx_icon_weapon_damage.png	600	fx_icon_weapon_damage.png	battle	true
troy_effect_hero_warlord_ability_armstice	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_armstice_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_armstice_spec_duration	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_battle_cry	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_battle_cry_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_battle_cry_spec_armour	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_battle_cry_spec_morale	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_commanding_shout	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_commanding_shout_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_commanding_shout_spec_cd	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_commanding_shout_spec_cost	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_cover	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_cover_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_cover_spec_radius	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_cover_spec_toggle	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_false_prophecy	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_false_prophecy_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_false_prophecy_spec_radius	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_false_prophecy_spec_strength	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_fight_on	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_fight_on_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_fight_on_spec_radius	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_fight_on_spec_strength	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_insult	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_insult_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_insult_spec_area	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_insult_spec_duration	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_march_on	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_march_on_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_march_on_spec_radius	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_march_on_spec_speed	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_marked_for_death	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_marked_for_death_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_marked_for_death_spec_morale	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_marked_for_death_spec_range	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_rallying_cry	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_rallying_cry_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_rallying_cry_spec_area	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_rallying_cry_spec_cooldown	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_recuperate	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_recuperate_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_recuperate_spec_cd	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_recuperate_spec_increase_amount	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_the_shout	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_the_shout_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_the_shout_spec_morale	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_the_shout_spec_vigour	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_warning_shout	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_warning_shout_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_warning_shout_spec_defense	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_ability_warning_shout_spec_radius	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_seize_the_moment	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_seize_the_moment_replace	fx_icon_general_ability.png	0	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_seize_the_moment_spec_damage_reduction	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_warlord_seize_the_moment_spec_sunder	fx_icon_general_ability.png	600	fx_icon_general_ability.png	battle	true
troy_effect_hero_wound_recovery_time_mod_heroes_only	fx_icon_wound_time.png	101	fx_icon_wound_time.png	campaign	false
troy_effect_hero_wound_recovery_time_mod_heroes_only_2	fx_icon_wound_time.png	101	fx_icon_wound_time.png	campaign	false
troy_effect_horde_agent_envoy_hinder_settlement		0		campaign	true
troy_effect_horde_agent_satyr_effect_revelries		0		campaign	true
troy_effect_horde_agent_satyr_effect_war_stories		0		campaign	true
troy_effect_horde_army_campaign_movement_after_battle_mod_dummy	fx_icon_battle_movement.png	1		campaign	true
troy_effect_ignore_forest_penalties	fx_icon_attribute_ignore_forest_penalties.png	100	fx_icon_attribute_ignore_forest_penalties.png	battle	true
troy_effect_immortality_hidden	fx_icon_wound_time.png	0	fx_icon_wound_time.png	campaign	true
troy_effect_lineage_upkeep_light_units	fx_icon_resource_upkeep.png	100	fx_icon_resource_upkeep.png	campaign	false
troy_effect_melee_attack_axes	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effect_melee_attack_clubs	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effect_melee_attack_mod_swords_axes	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effect_melee_attack_swords_axes	fx_icon_melee.png	100	fx_icon_melee.png	battle	true
troy_effect_minimum_xp_gain_from_eligible_battle		50		campaign	true
troy_effect_missile_damage_defensive_siege	fx_icon_ranged_damage.png	100	fx_icon_ranged_damage.png	battle	true
troy_effect_missile_damage_javelins	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_morale_all_units_siege_battle	fx_icon_morale.png	101	fx_icon_morale.png	battle	true
troy_effect_morale_mod_own_territory	fx_icon_morale.png	1	fx_icon_morale.png	battle	true
troy_effect_morale_mod_swords_axes	fx_icon_morale.png	100	fx_icon_morale.png	battle	true
troy_effect_organize_games_edict_effects_mod	fx_icon_hera_gaf_positive.png	100	fx_icon_hera_gaf_positive.png	campaign	true
troy_effect_post_battle_captives_mod	fx_icon_trait_campaign_positive.png	100	fx_icon_trait_campaign_negative.png	campaign	true
troy_effect_priestess_agent_experience_gain	fx_icon_experience.png	100	fx_icon_experience.png	campaign	true
troy_effect_priestess_ritual_cost_mod	fx_icon_priest.png	101	fx_icon_priest.png	campaign	false
troy_effect_priestess_ritual_favour_mod_aphrodite	fx_icon_aphrodite_gaf_positive.png	101	fx_icon_aphrodite_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_apollo	fx_icon_apollo_gaf_positive.png	101	fx_icon_apollo_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_ares	fx_icon_ares_gaf_positive.png	101	fx_icon_ares_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_athena	fx_icon_athena_gaf_positive.png	101	fx_icon_athena_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_hera	fx_icon_hera_gaf_positive.png	101	fx_icon_hera_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_poseidon	fx_icon_poseidon_gaf_positive.png	101	fx_icon_poseidon_gaf_negative.png	campaign	true
troy_effect_priestess_ritual_favour_mod_zeus	fx_icon_zeus_gaf_positive.png	101	fx_icon_zeus_gaf_negative.png	campaign	true
troy_effect_region_line_of_sight	fx_icon_wound_time.png	600	fx_icon_wound_time.png	campaign	true
troy_effect_reload_defensive_siege	fx_icon_ranged_damage.png	600	fx_icon_ranged_damage.png	battle	true
troy_effect_replenihsment_in_encampment_dummy	fx_icon_replenishment.png	600	fx_icon_replenishment.png	campaign	true
troy_effect_research_rate_mod	fx_icon_apollo_gaf_positive.png	100	fx_icon_apollo_gaf_positive.png	campaign	true
troy_effect_royal_decrees_only_hecatomb_cost_mod	fx_icon_favour.png	100	fx_icon_favour.png	campaign	false
troy_effect_shielded_unit_melee_defence	fx_icon_defence.png	100	fx_icon_defence.png	battle	true
troy_effect_technology_army_hold_out_time_when_besieging_no_agents	fx_icon_siege_attack.png	100	fx_icon_siege_attack.png	campaign	false
troy_effect_technology_beast_of_war	fx_icon_siege_attack.png	100	fx_icon_siege_attack.png	battle	true
troy_effect_technology_construction_time_civil_buildings	fx_icon_construction.png	100	fx_icon_construction.png	campaign	false
troy_effect_technology_construction_time_horde_civil_buildings	fx_icon_construction.png	100	fx_icon_construction.png	campaign	false
troy_effect_technology_construction_time_military_buildings	fx_icon_construction.png	100	fx_icon_construction.png	campaign	false
troy_effect_technology_diplomacy_amazons	fx_icon_diplomacy.png	110	fx_icon_diplomacy.png	campaign	true
troy_effect_technology_diplomacy_danaans	fx_icon_diplomacy.png	110	fx_icon_diplomacy.png	campaign	true
troy_effect_technology_diplomacy_trojans	fx_icon_diplomacy.png	110	fx_icon_diplomacy.png	campaign	true
troy_effect_technology_effect_add_bronze	fx_icon_bronze_income.png	100	fx_icon_bronze_upkeep.png	campaign	true
troy_effect_technology_effect_add_food	fx_icon_food_income.png	100	fx_icon_food_upkeep.png	campaign	true
troy_effect_technology_effect_add_gold	fx_icon_gold_income.png	100	fx_icon_gold_upkeep.png	campaign	true
troy_effect_technology_effect_add_stone	fx_icon_stone_income.png	100	fx_icon_stone_upkeep.png	campaign	true
troy_effect_technology_effect_add_wood	fx_icon_wood_income.png	100	fx_icon_wood_upkeep.png	campaign	true
troy_effect_technology_horde_melee_attack_cavalry	fx_icon_melee.png	100	fx_icon_melee.png	campaign	true
troy_effect_technology_horde_melee_defense_cavalry	fx_icon_defence.png	100	fx_icon_defence.png	campaign	true
troy_effect_technology_horde_upgrade_cost_cavalry	fx_icon_army.png	100	fx_icon_army.png	campaign	false
troy_effect_technology_horde_upgrade_cost_light	fx_icon_army.png	100	fx_icon_army.png	campaign	false
troy_effect_technology_horde_upgrade_cost_medium	fx_icon_army.png	100	fx_icon_army.png	campaign	false
troy_effect_technology_income_from_raiding	fx_icon_resource_income.png	100	fx_icon_resource_upkeep.png	campaign	true
troy_effect_technology_less_attrition_siege_sea_sabotage	fx_icon_disaster.png	100	fx_icon_disaster.png	campaign	false
troy_effect_technology_melee_attack_ranged	fx_icon_melee.png	100	fx_icon_melee.png	campaign	true
troy_effect_technology_melee_attack_swords_axes_clubs	fx_icon_melee.png	100	fx_icon_melee.png	campaign	true
troy_effect_technology_melee_defence_all_ranged	fx_icon_defence.png	100	fx_icon_defence.png	campaign	true
