character_skill_key	effect_key	effect_scope	level	value
troy_agent_envoy_skill_spec_recovery_time	troy_effect_agent_spy_envoy_recovery_time_mod_this_agent	character_to_character_own	1	-1.0
troy_agent_gorgon_skill_actions_HIDDEN	troy_effect_agent_gorgon_cursed_presence	character_to_character_own	1	1.0
troy_agent_gorgon_skill_actions_HIDDEN	troy_effect_agent_gorgon_petrifying_enemy_army	character_to_character_own	1	1.0
troy_agent_gorgon_skill_actions_HIDDEN	troy_effect_agent_gorgon_terrifying	character_to_character_own	1	1.0
troy_agent_horde_envoy_skill_action_arrest_spy_mod_0	troy_effect_agent_envoy_arrest_spy_dummy_enabled	character_to_character_own	1	1.0
troy_agent_horde_envoy_skill_action_arrest_spy_mod_0	troy_effect_agent_envoy_arrest_spy_mod	character_to_character_own	1	20.0
troy_agent_horde_envoy_skill_action_arrest_spy_mod_3	troy_effect_agent_envoy_arrest_spy_dummy_enabled	character_to_character_own	1	1.0
troy_agent_horde_envoy_skill_action_arrest_spy_mod_3	troy_effect_agent_envoy_arrest_spy_mod	character_to_character_own	1	20.0
troy_agent_horde_envoy_skill_action_embedded_main_building_cost_reduction	troy_effect_add_outcome_building_cost_mod_main_buildings	character_to_force_own_unseen	1	-10.0
troy_agent_horde_envoy_skill_action_embedded_religious_cost_reduction	troy_effect_add_outcome_building_cost_mod_temples_all	character_to_force_own_unseen	1	-10.0
troy_agent_horde_envoy_skill_action_influence_enemy_time_mod	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_envoy_skill_action_influence_enemy_time_mod	troy_effect_army_effect_morale_mod	character_to_character_own_vs_foreign_settlement	1	-15.0
troy_agent_horde_envoy_skill_enemy_settlement_success_bronze	troy_effect_add_outcome_economy_other_add_bronze	character_to_character_own	1	20.0
troy_agent_horde_envoy_skill_enemy_settlement_success_gold	troy_effect_add_outcome_economy_other_add_gold	character_to_character_own	1	10.0
troy_agent_horde_envoy_skill_melee_defence	troy_effect_add_outcome_army_melee_defence_mod_all	character_to_force_own_unseen	1	4.0
troy_agent_horde_priest_skill_action_embedded_military_building_cost_reduction	troy_dlc1_effect_building_cost_mod_military_buildings	character_to_force_own_unseen	1	-10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod	troy_effect_priestess_ritual_favour_mod_athena	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_1	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_1	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_1	troy_effect_priestess_ritual_favour_mod_ares	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_2	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_2	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_2	troy_effect_priestess_ritual_favour_mod_hera	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_3	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_3	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_3	troy_effect_priestess_ritual_favour_mod_zeus	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_5	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_5	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_passive_divine_protection_mod_5	troy_effect_priestess_ritual_favour_mod_poseidon	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_action_rituals_success_rate_mod	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_rituals_success_rate_mod	troy_effect_agent_priestess_rituals_enemy_god_favour_mod	character_to_character_own_vs_foreign_settlement	1	5.0
troy_agent_horde_priest_skill_action_rituals_success_rate_mod	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	5.0
troy_agent_horde_priest_skill_action_sacrifice_bad_omen_melee_attack	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_action_sacrifice_bad_omen_melee_attack	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_action_sacrifice_bad_omen_melee_attack	troy_effect_priestess_ritual_favour_mod_apollo	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_actions_HIDDEN	troy_effect_agent_envoy_enable_force_army_retreat	character_to_character_own	1	1.0
troy_agent_horde_priest_skill_actions_HIDDEN	troy_effect_agent_priestess_ritual_enemy	character_to_character_own	1	1.0
troy_agent_horde_priest_skill_actions_HIDDEN	troy_effect_agent_priestess_sacrifice	character_to_character_own	1	1.0
troy_agent_horde_priest_skill_actions_HIDDEN	troy_effect_agent_priestesss_block_points_replenishment	character_to_character_own	1	1.0
troy_agent_horde_priest_skill_actions_divine_wrath_success_chance_mod_3	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_actions_divine_wrath_success_chance_mod_3	troy_effect_agent_priestess_rituals_enemy_god_favour_mod	character_to_character_own_vs_foreign_settlement	1	30.0
troy_agent_horde_priest_skill_actions_divine_wrath_success_chance_mod_3	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	30.0
troy_agent_horde_priest_skill_campaign_movement_range_1	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_campaign_movement_range_1	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_campaign_movement_range_1	troy_effect_priestess_ritual_favour_mod_aphrodite	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_aphrodite_happiness	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_aphrodite_happiness	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_aphrodite_happiness	troy_effect_priestess_ritual_favour_mod_aphrodite	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_apollo_rank_priest	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_apollo_rank_priest	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_apollo_rank_priest	troy_effect_priestess_ritual_favour_mod_apollo	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_ares_damage	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_ares_damage	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_ares_damage	troy_effect_priestess_ritual_favour_mod_ares	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_athena_cost_main_cities	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_athena_cost_main_cities	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_athena_cost_main_cities	troy_effect_priestess_ritual_favour_mod_athena	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_hera_food	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_hera_food	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_hera_food	troy_effect_priestess_ritual_favour_mod_hera	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_mod_4	troy_effect_add_outcome_priestess_agent_experience_gain	character_to_force_own_passive	1	100.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_mod_4	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_poseidon_naval_movement	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_poseidon_naval_movement	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_poseidon_naval_movement	troy_effect_priestess_ritual_favour_mod_poseidon	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_zeus_armour	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_zeus_armour	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_priest_skill_spec_action_passive_divine_protection_zeus_armour	troy_effect_priestess_ritual_favour_mod_zeus	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_rituals_enemy_favour_mod	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_rituals_enemy_favour_mod	troy_effect_agent_priestess_rituals_enemy_god_favour_mod	character_to_character_own_vs_foreign_settlement	1	10.0
troy_agent_horde_priest_skill_spec_action_rituals_enemy_favour_mod	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	10.0
troy_agent_horde_priest_skill_spec_action_rituals_own_favour_mod_cost_temples	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_priest_skill_spec_action_rituals_own_favour_mod_cost_temples	troy_effect_agent_priestess_rituals_enemy_god_favour_mod	character_to_character_own_vs_foreign_settlement	1	20.0
troy_agent_horde_priest_skill_spec_action_rituals_own_favour_mod_cost_temples	troy_effect_priestess_ritual_cost_mod	character_to_character_own	1	20.0
troy_agent_horde_satyr_skill_actions_HIDDEN	troy_effect_agent_satyr_disorder_in_the_army	character_to_character_own	1	1.0
troy_agent_horde_satyr_skill_actions_HIDDEN	troy_effect_horde_agent_satyr_effect_revelries	character_to_character_own	1	1.0
troy_agent_horde_satyr_skill_actions_HIDDEN	troy_effect_horde_agent_satyr_effect_war_stories	character_to_character_own	1	1.0
troy_agent_horde_seer_skill_actions_HIDDEN	troy_agent_horde_action_record_seer_ritual	character_to_character_own	1	1.0
troy_agent_horde_seer_skill_actions_HIDDEN	troy_effect_agent_seer_sitting_pretty_hidden	character_to_character_own	1	1.0
troy_agent_horde_skill_action_embedded_horde_growth	troy_effect_faction_amazons_effect_hordebuilding_growth_core	character_to_force_own_embedded	1	1.0
troy_agent_horde_skill_action_embedded_horde_growth_2	troy_effect_faction_amazons_effect_hordebuilding_growth_core	character_to_force_own_embedded	1	2.0
troy_agent_horde_skill_action_embedded_horde_growth_3	troy_effect_faction_amazons_effect_hordebuilding_growth_core	character_to_force_own_embedded	1	3.0
troy_agent_horde_spy_skill_action_embedded_basic_infrastructure_cost_reduction	troy_effect_agent_horde_spy_basic_infrastructure_cost	character_to_force_own_unseen	1	-10.0
troy_agent_horde_spy_skill_action_replenishment_rate_mod_1	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_spy_skill_action_replenishment_rate_mod_1	troy_effect_agent_spy_replenishment_rate_hosting_army	character_to_force_own_embedded	1	5.0
troy_agent_horde_spy_skill_action_replenishment_rate_mod_3	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_horde_spy_skill_action_replenishment_rate_mod_3	troy_effect_agent_spy_replenishment_rate_hosting_army	character_to_force_own_embedded	1	5.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_enemy_success_rate	character_to_character_own	1	1.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_spy_assassinate_enemy_character	character_to_character_own	1	1.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_spy_hinder_enemy_settlement_public_order	character_to_character_own	1	1.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_spy_hold_out_time_when_besieging	character_to_force_own	1	1.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_spy_poison_enemy_army	character_to_character_own	1	1.0
troy_agent_horde_spy_skill_actions_HIDDEN	troy_effect_agent_spy_replenishment_rate_own_army	character_to_character_own	1	1.0
troy_agent_horde_spy_skill_enemy_public_order_success_bronze	troy_effect_add_outcome_economy_other_add_bronze	character_to_character_own	1	40.0
troy_agent_horde_spy_skill_enemy_public_order_success_gold	troy_effect_add_outcome_economy_other_add_gold	character_to_character_own	1	20.0
troy_agent_horde_spy_skill_line_of_sight_passive	troy_effect_building_sight_range	character_to_character_own	1	20.0
troy_agent_horde_spy_skill_line_of_sight_passive_2	troy_effect_building_sight_range	character_to_character_own	1	50.0
troy_agent_horde_spy_skill_line_of_sight_passive_3	troy_effect_building_sight_range	character_to_character_own	1	100.0
troy_agent_horde_spy_skill_passive_success_chance_own_agents	troy_effect_add_outcome_gods_success_rate_agents	character_to_region_any	1	10.0
troy_agent_priest_skill_action_cost_mod_1	troy_effect_add_outcome_building_cost_mod_temples_all	character_to_character_own_passive_local_region	1	-20.0
troy_agent_priest_skill_action_cost_mod_1	troy_effect_agent_enemy_success_chance_against_this_agent_per_level_HIDDEN	character_to_character_own	1	-1.0
troy_agent_priest_skill_action_cost_mod_1_horde	troy_dlc1_horde_building_cost_mod_temples_all	character_to_force_own_factionwide	1	-6.0
