key	text	tooltip
ui_text_replacements_localised_text_hp_title_building_trojan_walls	Trojan Walls	true
ui_text_replacements_localised_text_hp_agent_actions_satyr_prosperity_flavour_desc	The satyr sings of a future of success and plenty for all, speeding up construction so building projects are completed swiftly ahead of time.	true
ui_text_replacements_localised_text_hp_title_building_dorian_labourers_camp	Dorian Labourers' Camp	true
ui_text_replacements_localised_text_troy_st_diplomacy_offer_3	Before making an offer, make sure to take a look at the faction details of the other factions. It is wise to avoid helping an enemy of your friends, for example.	true
ui_text_replacements_localised_text_candidate_loyalty_tooltip	{{tr:hp_title_loyalty}}||When recruited, this [[img:icon_general]][[/img]]Hero will have a [[img:icon_loyalty]][[/img]]{{tr:troy_main_motivation}} level within this range.	true
ui_text_replacements_localised_text_hp_title_hero_battle_ability_defender_lead_by_example	Lead by Example	true
ui_text_replacements_localised_text_hp_title_wood	Wood	true
ui_text_replacements_localised_text_start_campaign_button_label_agamemnon	Seize Troy	true
ui_text_replacements_localised_text_hp_title_building_agamemnons_host	Agamemnon's Host	true
ui_text_replacements_localised_text_hp_title_building_apprentice_smiths	Apprentice Smiths	true
ui_text_replacements_localised_text_troy_main_fm_aeneas_divine_mission_construct_n_title	As Above, So Below	true
ui_text_replacements_localised_text_hp_title_club_infantry	Club Infantry	true
ui_text_replacements_localised_text_troy_story_dilemma_choice_oath_danaans_desc	You will declare your support for the Danaans. From this point on, factions marked as Danaan Pillars in diplomacy will never betray you. Answer this in kind or face their deadly retribution!	true
ui_text_replacements_localised_text_hp_description_stone	Stone income is paramount for the development of your settlements. While it is not crucial early in the campaign, having a steady source of this resource through specific regions, can provide an early upgrade into the best production and administration buildings. 	true
ui_text_replacements_localised_text_hp_description_amazons_unit_furies	Perhaps as a reflection of their purported savagery and barbaric ways, the Amazons were portrayed in ancient Greek myths as devout followers and direct descendants of the Olympian Ares. The Argonautica claims that they were the progeny of the god of war and the nymph Harmonia, while in other tales, the dark deity sired some of their mightiest queens. It was Ares himself who gave his daughter Hippolyta her fabled magic girdle, while Penthesilea, a tragic figure of the Trojan War, was said to have been born from the union of Ares and the Amazon queen Otrera.	true
ui_text_replacements_localised_text_hp_description_grouping_3	You can also assign selected units to specific groups by pressing Ctrl + keyboard numeric key.	true
ui_text_replacements_localised_text_troy_main_tutorial_scripted_tour_gods_and_favor_6	Here you can see how divine will will change – you will gain a lot for a single god and lose a bit for all others.	true
ui_text_replacements_localised_text_hp_campaign_public_order_term	happiness	true
ui_text_replacements_localised_text_troy_st_divine_will_1	There are two main religious rituals you can use to interact with the gods of Olympus: hecatomb and prayer.	true
ui_text_replacements_localised_text_hp_description_battle_visibility	All units have a maximum sight range or 'visibility'. On a flat terrain, they can see up to the same maximum distance after which they will no longer be able to discern distant objects. However, geographical features such as hills, forests and mountains will block their line of sight and impair their visibility, hiding them from the enemy yet preventing them from seeing anything beyond.\\n\\n Forests provide a natural barrier to visibility, so hiding units there is a good tactic provided they do not run whilst concealed, which will inadvertently reveal their position to the enemy. The gradient of the battlefield also affects each army's line of sight; units behind a hill will be obscured from view and won't be able to see one another until they reach the crest and establish line of sight. 	true
ui_text_replacements_localised_text_hp_description_unit_movement	To move a unit, select it and then right-click on the area of the battlefield that you wish it to run to. You can also toggle between walking and running by pressing R as your unit is moving. If you wish to move with greater precision, hold down the right mouse button and drag out a formation on the ground from left to right. Whilst your units are moving, pressing the Spacebar will reveal their destinations and routes to those destinations, highlighted in yellow. Further information about the units is also available on their banners. 	true
ui_text_replacements_localised_text_hp_title_large_axe_cavalry	Large Axe Cavalry	true
ui_text_replacements_localised_text_hp_title_building_foreign_barracks	Foreign Barracks	true
ui_text_replacements_localised_text_hp_title_city_of_mycenae	City of Mycenae	true
ui_text_replacements_localised_text_troy_effect_gold_per_turn	gold per turn	true
ui_text_replacements_localised_text_hp_campaign_sieges_besieging_2	Any battering rams built during the siege process will be assigned to attacking units at the beginning of the siege battle. They may be directed to break down the gates, granting the attacking force free entry to the settlement.	true
ui_text_replacements_localised_text_troy_main_character_details_skill_colour_self_tooltip	Personal	true
ui_text_replacements_localised_text_hp_gaf_bio_apollo_3	According to myth, the Olympian took the side of the Trojans in the war, favouring Hector and saving the life of Aeneas against Diomedes. Despite being a god of healing, Apollo was also the bringer of disease with his divine bow: in the Iliad, he was responsible for the plague that befell the Achaean army, which indirectly led to the rift between Agamemnon and Achilles. Legend also claims that he guided the arrow, fired by Paris, that mortally wounded the great hero Achilles in the heel.\\n\\n	true
ui_text_replacements_localised_text_frontend_ody_fm_safe_havens_3	[[img:ithaca_flag]][[/img]]Safe haven building types depend on the existing military buildings present in your own settlements.	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_effigy_of_ares	Effigy of Ares	true
ui_text_replacements_localised_text_hp_title_game_guide_battle_walking_running	Walking & Running	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_commandments	Commandments	true
ui_text_replacements_localised_text_troy_main_fm_trojan_alliance_effect_bundle_tier_5_description	The greatest city in the world stands behind the strongest shield. The Assuwan League, initially set up purely to defend Troy against threats from across the Aegean, has become far more than a mere military alliance.	true
ui_text_replacements_localised_text_hp_description_hero_battle_ability_defender_divine_regeneration	Regenerates a percentage of the Hero's hit points each second for 30 seconds.	true
ui_text_replacements_localised_text_effect_scopes_enemy_characters_provincewide	(enemy characters in this province)	true
ui_text_replacements_localised_text_hp_description_weather_effects	Before a battle, the attacker might opt to wait for weather that suits their needs. There are three weather types in A Total War Saga: TROY – dry, rain and fog. Unit visibility is reduced in rain and further reduced in fog, so these weather types favour sneaky tactics.	true
ui_text_replacements_localised_text_hp_gameplay_hero_warlord_title	Warlords	true
ui_text_replacements_localised_text_hp_title_unit_trojan_princes	Trojan Princes	true
ui_text_replacements_localised_text_hp_title_harpy_specific	Harpy Recruitment	true
ui_text_replacements_localised_text_effect_scopes_enemy_characters	(enemy characters)	true
ui_text_replacements_localised_text_recruitment_cannot_global_stance	[[col:red]]Global recruitment is only available whilst garrisoned or in the [[img:icon_encamp_stance]][[/img]]encamp stance.[[/col]]	true
ui_text_replacements_localised_text_hp_title_seer_skill_3	Divine Presence	true
