key	text	tooltip
effects_description_troy_effect_economy_food_production_sea_regions	 %+n% to food production in coastal regions	true
effects_description_troy_effect_agent_instant_recovery_time_mod_heroes_only	"Blessed Leaders" ability: instant recovery of Heroes when wounded 	true
effects_description_troy_trait_loyalty_rank_higher_than_faction_leader	 %+n to {{tr:troy_main_motivation}} after this Hero gains a rank	true
effects_description_troy_effect_fm_sarpedon_exotic_good_ancillaries_dummy	Grants ancillaries	true
effects_description_troy_effect_hero_archer_precise_shot_spec_damage	"Apollo's Aim (Damage)" specialisation	true
effects_description_troy_effect_add_outcome_agent_spy_poison_enemy_army_mod	{{tr:troy_effect_text_agent_spy_poison_enemy_army_mod}}	true
effects_description_troy_effect_hero_fighter_ability_blind_rage_replace	Replaces "Ares' Rage" ability	true
effects_description_troy_effect_horde_army_campaign_movement_after_battle_mod_dummy	%+n% to movement range of Hero's army after battle	true
effects_description_troy_trait_loyalty_battle_region_port_win	 %+n to {{tr:troy_main_motivation}} after this Hero wins a battle for a coastal region	true
effects_description_troy_effect_agent_action_cost_mod_this_agent	%+n% to action cost for this agent	true
effects_description_troy_main_effect_construction_slot_multiple_dummy	%n construction slots in the settlement	true
effects_description_troy_effect_building_resource_stack_wood_small_cheap	Foreign Traders: +1 small cheap wood stack	true
effects_description_troy_trait_loyalty_favour_hera	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn and {{tr:hp_title_hera}} is Respected by your faction	true
effects_description_troy_effect_hero_unit_charge_spec_melee	%+n% to charge of shielded infantry units in Hero's army	true
effects_description_troy_effect_agent_stayr_happy_elders	[PH] [hidden]	true
effects_description_troy_effect_building_resource_stack_stone_small_cheap	Foreign Traders: +1 small cheap stone stack	true
effects_description_troy_main_building_high_influence_building_cost_all	{{tr:troy_main_building_high_influence}}%+n% to construction cost of all buildings	true
effects_description_troy_effect_economy_mining_mod_bronze	%+n% to bronze production income per turn	true
effects_description_troy_effect_hero_archer_ability_inspired_shots_spec_damage	"Inspired Aim (Damage)" specialisation	true
effects_description_troy_trait_loyalty_war_on_neighbour	 %+n to {{tr:troy_main_motivation}} after declaring war on a neighbouring faction	true
effects_description_troy_effect_army_settlement_siege_equipment_enable	Used for enabling siege equipment.	true
effects_description_troy_effect_unit_terrain_type_ignored	Units ignore negative effects of all terrain types	true
effects_description_troy_effect_hero_unit_melee_attack_siege	%+n% to melee attack of all units during siege battles	true
effects_description_troy_effect_economy_buildings_add_food	%+n {{tr:troy_effect_food_per_turn}}	true
effects_description_troy_effect_hero_defender_ability_brace_spec_charge_def	"Immovable Force (Charge Defence)" specialisation	true
effects_description_troy_effect_agent_priestess_divine_protection_artemis_up_apollo_down	Favour of Artemis: +4 per turn, Favour of Apollo: -2 per turn	true
effects_description_troy_dlc1_hero_unit_experience_spec_cavalry	%+n% to experience received in battle for all cavalry units	true
effects_description_troy_effect_add_outcome_army_battle_speed_movement_all_units	{{tr:troy_effect_text_army_battle_speed_movement_all_units}}	true
effects_description_troy_effect_hero_self_sunder_spec_reduce_shield	[[col:green]]%+n% to effectiveness of enemy shields against Hero's missile attacks[[/col]]	true
effects_description_troy_effect_hero_warlord_ability_fight_on	"Leader of Men" ability	true
effects_description_troy_effect_building_recruitment_cost_swords	%+n% to recruitment cost of sword units	true
effects_description_troy_effect_army_recruitment_cost_mod_all_units_influenced_province	%+n% to recruitment cost of all army units in provinces with 60% own influence	true
effects_description_troy_effect_building_weapon_strength_spartoi	%+n to melee damage of Spartoi	true
effects_description_troy_effect_hero_unit_aeneas_knights_vow_spec_shock	%+n% to upkeep cost of Aeneas' elite units wielding two-handed weapons	true
effects_description_troy_effect_hero_warlord_ability_the_shout_spec_morale	"The Shout (Morale)" specialisation	true
effects_description_troy_effect_hero_warlord_seize_the_moment_spec_damage_reduction	"Seize the Moment (Reduce Damage)" specialisation	true
effects_description_troy_effect_agent_priestess_sacrifce_chance_of_good_omens	%+n% to chance of good omens from sacrifices	true
effects_description_troy_effect_hero_campaign_enemy_agent_failure_spec_critical_failure	%+n% to critical failure chance of enemy agent actions against this Hero	true
effects_description_troy_effect_agent_spy_damage_enemy_building	{{tr:troy_effect_text_agent_spy_damage_enemy_building}}	true
effects_description_troy_effect_dlc1_hero_warlord_ability_none_left_standing_replace	Replaces "None Left Standing" ability	true
effects_description_troy_effect_building_exotic_goods	%n to precious resource production per turn, depletes deposit	true
effects_description_troy_effect_hero_campaign_replenishment_spec_replenishment_enemy	%+n% to casualty replenishment rate of units in Hero's army when in enemy territory	true
effects_description_troy_effect_hero_defender_ability_second_wind_spec_routing	"Divine Regeneration (Stamina)" specialisation	true
effects_description_troy_effect_agent_priestess_persuade_spy_mod	%+n% to chance of priestess persuading a spy to leave	true
effects_description_troy_effect_add_outcome_agent_add_stone	{{tr:troy_effect_text_agent_add_stone}}	true
effects_description_troy_effect_god_morale_all_units_attacking_siege	%+n% to morale of all units when besieging	true
effects_description_troy_effect_army_campaign_stance_diplomacy_penalty_dummy	[[col:red]]Diplomacy: Penalties with raided factions[[/col]]	true
effects_description_troy_effect_agent_action_vs_settlements_chance_mod	%+n% to success chance of agent action at settlements	true
effects_description_troy_effect_add_outcome_agent_envoy_campaign_movement_mod_armies_agent	{{tr:troy_effect_text_agent_envoy_campaign_movement_mod_armies_agent}}	true
effects_description_troy_effect_happiness_per_non_aggression_pact	%+n to happiness per non-aggression pact, up to 5	true
effects_description_troy_effect_building_global_recruitment_agamemnon_dummy	Grants access to global recruitment of Shielded Spearmen, Club Warriors and Light Javelinmen	true
effects_description_troy_effect_agent_priestess_rituals_success_chance_mod	%+n% to success chance of rituals	true
effects_description_troy_effect_building_aeneas_morale	%+n to morale of all Heavy Anatolian Spearmen	true
effects_description_troy_effect_happiness_per_war	%+n to happiness per war, up to 5	true
effects_description_troy_effect_hero_self_morale_spec_unwavering	The Hero becomes unbreakable!	true
effects_description_troy_effect_hero_campaign_additional_resource_food_spec_stone	%+n {{tr:troy_effect_stone_per_turn}}	true
effects_description_troy_effect_happiness_in_influenced_province	%+n to happiness in provinces with at least 60% own influence	true
effects_description_troy_effect_priestess_ritual_favour_mod_ares	%+n% {{tr:troy_effect_desc_favour_from_rituals_mod}} {{tr:hp_title_ares}}	true
effects_description_troy_effect_dlc1_effect_character_stat_enable_discourage_attacks	Attacks cause the "Discouraged" effect, reducing morale	true
effects_description_troy_effect_building_sarpedon_elites_missile_damage	%+n% to missile damage of all Lycian Winged Chariots	true
effects_description_troy_main_building_high_influence_construction_time	{{tr:troy_main_building_high_influence}}%+n to construction time of all buildings	true
effects_description_troy_effect_hero_all_ability_adrenaline_rush	"Blood of Heracles" ability	true
effects_description_troy_effect_ancillary_battle_speed_spear_units	%+n% to battle speed of spear infantry units	true
effects_description_troy_gods_trait_heroes_son_of_zeus	Grants "Descendant of Zeus" trait to all newly-recruited Heroes	true
effects_description_troy_effect_economy_mod_stone_buildings	%+n% {{tr:troy_effect_stone_per_turn}} from buildings	true
effects_description_troy_effect_agent_cap_mod_gorgon	 %+n to recruitment cap of gorgon agents	true
effects_description_troy_effect_building_resource_stack_wood_big_cheap	Foreign Traders: +1 big cheap wood stack	true
effects_description_troy_effect_hero_all_ability_adrenaline_rush_replace	Replaces "Blood of Heracles" ability	true
effects_description_troy_effect_economy_mod_bronze_buildings	%+n% {{tr:troy_effect_bronze_per_turn}} from buildings	true
effects_description_troy_effect_agent_spy_own_settlement_sight_operational_cost_mod	Less Prodcution in Settlement (PH) 	true
effects_description_troy_effect_hero_self_bloodthirst	Hero now gains rage passively	true
effects_description_troy_main_hero_campaign_happiness_growth_spec_favour_dummy	%+n to favour with god of the local temple while garrisonned	true
effects_description_troy_trait_loyalty_diplomatic_agreement_neighbour_trojan	 %+n to {{tr:troy_main_motivation}} after striking a diplomatic agreement with a neighbouring Trojan faction	true
effects_description_troy_effect_unit_capacity_myth_harpies_tier_2	Unit capacity: %+n\\nHarpy Fiends	true
effects_description_troy_effect_hero_self_missile_damage_spec_attack_speed	%+n% to reload skill of Hero	true
effects_description_troy_effect_hero_campaign_income_post_battle	%+n% to income from looting	true
effects_description_troy_effect_building_menelaus_elites_rank_up	{{tr:effect_rank_up_faction_elites}}	true
effects_description_troy_effect_technology_army_hold_out_time_when_besieging_no_agents	%+n to enemy siege holdout time (minimum 1 turn)	true
effects_description_troy_effect_gods_favour_mod_poseidon	Favour of Poseidon: %+n	true
effects_description_troy_effect_hero_self_fatigue_reduction_spec_fatigue_slower	Increases the Hero's fatigue reduction	true
effects_description_troy_effect_hero_warlord_ability_warning_shout_replace	Replaces "Warning Shout" ability	true
effects_description_troy_effect_add_outcome_agent_recruitment_rank_agents	{{tr:troy_effect_text_hero_campaign_agent_recruitment_rank}}	true
effects_description_troy_effect_agent_envoy_piercing_damage	{{tr:troy_effect_text_agent_envoy_piercing_damage}}	true
effects_description_troy_main_hero_campaign_stalk_dummy	Provides a new stance which grants the Hero a chance to ambush his enemies when attacking. The stance benefits from ambush chance effects.	true
effects_description_troy_trait_loyalty_garrisonned	 %+n to {{tr:troy_main_motivation}} if this Hero ends turn garrisoned	true
effects_description_troy_effect_army_armour_piercing_damage_island_battles_2	%+n to armour-piercing damage during island battles	true
effects_description_troy_effect_hero_unit_ammunition	%+n% to ammunition of missile units in Hero's army	true
effects_description_troy_effect_hero_warlord_ability_march_on_replace	Replaces "March of Hermes" ability	true
effects_description_troy_trait_loyalty_battle_attacker	 %+n to {{tr:troy_main_motivation}} after this Hero fights a battle as the attacker	true
effects_description_troy_effect_hero_unit_melee_defence_spec_swords_mod	%+n% to melee defence of sword units in Hero's army	true
effects_description_troy_main_building_high_influence_recruitment_rank_all	{{tr:troy_main_building_high_influence}}%+n to recruit rank of all units	true
effects_description_troy_effect_agent_priestess_persuade_unlock	Enables a priestess to persuade foreign agents to leave	true
effects_description_troy_effect_army_campaign_upkeep	%+n% to upkeep cost of all units	true
effects_description_troy_effect_hero_campaign_razing	%+n% to income from razing	true
effects_description_troy_gods_trait_agents	Grants Messenger of Thunder trait to all newly-recruited agents	true
effects_description_troy_effect_unit_fatigue_reduction_when_defending	%+n% to fatigue in battle for all units while defending	true
effects_description_troy_dlc1_hero_campaign_treasures_battle_dummy	Gain Amazon treasures after battle, based on the enemy army	true
effects_description_troy_effect_dlc1_faction_amazons_add_culture_buildings	%+n Amazon treasures generated per turn 	true
effects_description_troy_effect_hero_campaign_agent_recruitment_rank_spec_success_chance	%+n% to success chance of own agent actions in local province	true
effects_description_troy_effect_building_resource_stack_food_big_cheap	Foreign Traders: +1 big cheap food stack	true
effects_description_troy_effect_army_attrition_due_to_sabotage	Enemy troops are dying due to attrition caused by sabotage	true
effects_description_troy_effect_hero_all_ability_ignore_pain	"Pain Barrier" ability	true
effects_description_troy_effect_hero_unit_morale_spec_axes	%+n% to morale of axe units in Hero's army	true
effects_description_troy_effect_hero_archer_ability_inspired_shots_spec_cost	"Inspired Aim (Cost)" specialisation	true
effects_description_troy_effect_technology_horde_melee_attack_cavalry	%+n% to melee attack for cavalry units	true
effects_description_troy_effect_agent_spy_hinder_enemy_settlement_public_order	[PH] [HIDDEN]	true
effects_description_troy_effect_hero_defender_ability_set_example_replace	Replaces "Lead by Example" ability	true
effects_description_troy_effect_unit_capacity_myth_sirens_tier_1	Unit capacity: %+n\\nSirens	true
effects_description_troy_effect_hero_recruitment_rank_heroes	%+n to recruit rank of Heroes	true
effects_description_troy_effect_agent_spy_own_settlement_public_order	{{tr:troy_effect_text_agent_spy_own_settlement_public_order}}	true
effects_description_troy_effect_hero_all_ability_find_cover_spec_duration	"Aegis of Zeus (Duration)" specialisation	true
effects_description_troy_effect_hero_self_ammo	%+n% to ammunition of Hero	true
effects_description_troy_effect_add_outcome_hero_campaign_ambush_success	{{tr:troy_effect_text_hero_campaign_ambush_success}}	true
effects_description_troy_effect_army_campaign_stance_fortification_recruitment_dummy	Enables unit replenishment	true
effects_description_troy_effect_faction_siege_equipment_enable	Used for enabling siege equipment.	true
effects_description_troy_effect_faction_diplomacy_thracians	%+n to diplomatic relations with Thracians	true
effects_description_troy_main_building_high_influence_replenishment	{{tr:troy_main_building_high_influence}}%+n% to casualty replenishment rate in this province	true
effects_description_troy_effect_building_hero_defence	%+n to defence skill of all Heroes fighting in this region	true
effects_description_troy_effect_technology_recruitment_cost_spears	%+n% to recruitment cost of spear units	true
effects_description_troy_effect_hero_all_ability_ignore_pain_spec_heal	"Pain Barrier (Heal)" specialisation	true
effects_description_troy_effect_building_recruitment_rank_axes	%+n to recruit rank of axe units	true
effects_description_troy_effect_economy_building_upkeep_add_stone	%+n {{tr:troy_effect_stone_per_turn}}	true
effects_description_troy_effect_hero_unit_armour_spec_spearmen_units	%+n to armour of spear units in Hero's army	true
effects_description_troy_effect_campaign_agent_action_success_chance	%+n% to success chance of agent actions	true
effects_description_troy_effect_agent_recruitment_xp_priest	%+n to recruit rank of priestesses	true
effects_description_troy_effect_hero_campaign_ambush_defence_spec_defending_morale	%+n% to morale of Hero's army when defending	true
effects_description_troy_effect_agent_recovery_time_mod_agents_only	%+n to turns required for agents to recover when wounded	true
effects_description_troy_effect_hero_self_range_spec_superrange_range	%+n% to range of Hero	true
effects_description_troy_effect_hero_hector_unit_knights_vow	%+n% to upkeep cost of Hector's elite units	true
effects_description_troy_effect_decrees_melee_defence_light_units	%+n% to melee defence of all light infantry units	true
effects_description_troy_effect_army_campaign_siege_defend_attrition	%+n% to attrition when under siege	true
effects_description_troy_effect_building_agamemnon_elites_range	%+n% to range of all Light Javelinmen units	true
effects_description_troy_trait_loyalty_end_turn_region_trojans	 %+n to {{tr:troy_main_motivation}} after this Hero occupies a Trojan settlement	true
effects_description_troy_effect_research_rate_mod	 %+n% to administration efficiency for royal decrees	true
effects_description_troy_effect_gods_minotaur	Unlocks recruitment of Minotaur	true
effects_description_troy_effect_gods_aristeia_chance_mod	%+n% to chance of Hero achieving aristeia	true
effects_description_troy_main_building_high_influence_wood_production	{{tr:troy_main_building_high_influence}} %+n {{tr:troy_effect_wood_per_turn}}	true
effects_description_troy_effect_agent_priestess_sacrifice_bad_omen_melee_attack_mod	%+n% to melee attack from bad omens	true
effects_description_troy_effect_agent_spy_host_army_sight_range_mod	{{tr:troy_effect_text_host_army_sight_range_mod}}	true
effects_description_troy_effect_technology_horde_upgrade_cost_medium	%+n% cost for initiation rites of a unit to a medium infantry unit	true
effects_description_troy_trait_loyalty_garrisonned_no_port	 %+n to {{tr:troy_main_motivation}} if this Hero ends turn garrisoned in a settlement without a port	true
effects_description_troy_effect_hero_unit_vanguard_light_missile_infantry_spec_missile_speed	%+n% to battle speed of missile units in Hero's army	true
effects_description_troy_effect_army_sight_range_all_armies	 %+n% to line of sight of all armies	true
effects_description_troy_effect_building_cost_mod_temples_all	{{tr:troy_effect_text_building_cost_mod_temples_all}}	true
effects_description_troy_trait_loyalty_end_turn_move_fast	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn in forced march stance	true
effects_description_troy_effect_building_recruitment_cost_missile	%+n% to recruitment cost of missile units	true
effects_description_troy_effect_army_ammunition_all_units_defending_siege	%+n% to ammunition of all besieged units	true
effects_description_troy_effect_add_outcome_hero_campaign_upkeep	{{tr:troy_effect_text_hero_campaign_upkeep}}	true
effects_description_troy_effect_agent_priestess_divine_wrath_success_chance_mod	%+n% to success chance of "Prophecy of Doom" agent action	true
effects_description_troy_effect_hero_unit_speed_spec_land	Grants entire army %+n% battle speed in land battles	true
effects_description_troy_effect_building_priam_benevolence	%+n to Priam's benevolence	true
effects_description_troy_effect_hero_unit_weapon_damage_spec_shock_units	%+n% to damage of infantry units wielding two-handed weapons	true
effects_description_troy_effect_ancillary_battle_speed_hero	%+n% to battle speed of the Hero	true
effects_description_troy_effect_hero_archer_precise_shot	"Apollo's Aim" ability	true
effects_description_troy_trait_loyalty_loot_sack_raze	 %+n to {{tr:troy_main_motivation}} after this Hero loots, sacks or razes a settlement	true
effects_description_troy_effect_hero_self_fatigue_reduction_spec_rage_slower	Increases the delay when rage is depleted after leaving combat	true
effects_description_troy_trait_loyalty_end_turn_region_danaans	 %+n to {{tr:troy_main_motivation}} after this Hero occupies a Danaan settlement	true
effects_description_troy_effect_hero_warlord_ability_false_prophecy_spec_strength	"False Portent (Morale)" specialisation	true
effects_description_troy_effect_hero_all_ability_throw_rock_spec_range	"Heraclean Throw (Range)" specialisation	true
effects_description_troy_effect_hero_fighter_ability_overpower_spec_arp	"Vanquish (Armour-piercing)" specialisation	true
effects_description_troy_effect_add_outcome_agent_spy_own_settlement_public_order	{{tr:troy_effect_text_agent_spy_own_settlement_public_order}}	true
effects_description_troy_effect_agent_envoy_melee_defence_mod_passive	%+n to melee defence of all units in the same region	true
effects_description_troy_effect_hero_unit_melee_defence_spec_siege	%+n% to melee defence of all units during siege battle	true
effects_description_troy_effect_hero_defender_shield_bash	"Shield Bash" ability	true
effects_description_troy_effect_hero_warlord_ability_the_shout_spec_vigour	"The Shout (Stamina)" specialisation	true
effects_description_troy_effect_hero_unit_missile_resistance	%+n% to missile resistance of all units in Hero's army	true
effects_description_troy_effect_enemy_success_rate_agent_troy_immune	Troy is immune to enemy agent actions	true
effects_description_troy_effect_economy_barter_value_mod	%+n% to resources from barter agreements	true
effects_description_troy_effect_hero_campaign_post_battle_spec_favour	Gain %+n favour with all the gods after winning a battle	true
effects_description_troy_effect_hero_defender_ability_taunt	"The War-god's Call" ability	true
effects_description_troy_effect_campaign_ai_unit_recruitment_tier_2	[HIDDEN]	true
effects_description_troy_effect_reload_defensive_siege	%+n% reload skill of missile units in defensive sieges	true
effects_description_troy_trait_loyalty_favour_athena	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn and {{tr:hp_title_athena}} is Respected by your faction	true
effects_description_troy_effect_hero_archer_ability_escape_replace	Replaces "Escape" ability	true
effects_description_troy_effect_add_outcome_agent_envoy_influence_own_settlement_mod	{{tr:agent_action_envoy_influence_own_settlement_mod}}	true
effects_description_troy_effect_technology_melee_attack_ranged	%+n% to melee attack of all missile units	true
effects_description_troy_effect_campaign_ai_confederation_boost	[HIDDEN]	true
effects_description_troy_effect_hero_defender_ability_hallowed_ground	"Hallowed Ground" ability	true
effects_description_troy_effect_hero_all_ability_divine_inspiration	"Heavenly Inspiration" ability	true
effects_description_troy_effect_agent_priestess_divine_protection_zeus	Favour of Zeus: +2 per turn	true
effects_description_troy_effect_hero_unit_morale	%+n% to morale of all units in Hero's army	true
effects_description_troy_effect_campaign_ai_unit_upgrading	[HIDDEN]	true
effects_description_troy_effect_unit_bronze_upkeep_mod	%+n% bronze upkeep for all units	true
effects_description_troy_effect_hero_level_up_health	%+n% to this Hero's hitpoints	true
effects_description_troy_dlc1_trait_effect_horde_cannot_reinforce_dummy	{{tr:troy_dlc1_horde_cannot_reinforce}}	true
effects_description_troy_effect_agent_priestess_sacrifice_bad_omen_morale_mod	{{tr:troy_effect_text_army_morale_all_enemy_units}}	true
effects_description_troy_effect_building_unit_upgarde_mounted_skirmishers_dummy	{{tr:troy_effect_initiation_rite_tr}} Mounted Skirmishers	true
effects_description_troy_effect_building_hector_elites_upkeep	%+n% to upkeep cost of Guards of Troy and Heavy Shock Spears units	true
effects_description_troy_effect_hero_self_enemy_trojans_spec_achilles	%+n damage when fighting against Achilles' faction	true
effects_description_troy_effect_gods_favour_mod_hera	Favour of Hera: %+n	true
effects_description_troy_effect_hera_attrition	%+n% attrition casualties suffered by enemy armies in your territory	true
effects_description_troy_effect_add_outcome_agent_envoy_piercing_damage	{{tr:troy_effect_text_agent_envoy_piercing_damage}}	true
effects_description_troy_effect_hero_warlord_ability_cover_spec_radius	"Shield Wall (Radius)" specialisation	true
effects_description_troy_effect_hero_archer_ability_eagle_eye_replace	Replaces "Snipe" ability	true
effects_description_troy_effect_faction_diplomacy_achaeans	%+n to diplomatic relations with Achaeans	true
effects_description_troy_effect_agent_envoy_available	Enables recruitment of envoys	true
effects_description_troy_effect_building_recriutment_mod_chariot	%+n% to recruitment cost of chariot units	true
effects_description_troy_effect_gods_favour_mod_apollo_chance	Favour of Apollo: 50% chance of +4 per turn	true
effects_description_troy_effect_campaign_happiness_indifference	This province receives no happiness related bonuses or penalties	true
effects_description_troy_effect_gods_damage_mod_enemy_when_we_attack	%+n% to damage of all enemy armies when attacked	true
effects_description_troy_effect_hero_fighter_ability_cleave_spec_vigour	Cleave (Stamina)	true
effects_description_troy_effect_decrees_production_buildings_time	%+n to construction time of all production buildings	true
effects_description_troy_effect_hero_archer_ability_multishot_spec_dmg_close	"Triple Shot (Damage)" specialisation	true
effects_description_troy_effect_agent_envoy_campaign_movement_own_army	[PH] [hidden]	true
effects_description_troy_trait_loyalty_ancillary_gain	 %+n to {{tr:troy_main_motivation}} after assigning an ancillary to this Hero	true
effects_description_troy_effect_hero_all_ability_adrenaline_rush_spec_speed	"Blood of Heracles (Speed)" specialisation	true
effects_description_troy_effect_agent_evnoy_test_settlement_attacked	[PH] [hidden]	true
effects_description_troy_effect_event_add_food	%+n {{tr:troy_effect_food_per_turn}}	true
effects_description_troy_effect_gods_favour_mod_apollo_per_turn	Favour of Apollo: %+n per turn	true
effects_description_troy_effect_building_build_time_inland_non_capitals	 %+n to construction time in all inland territories that are not capitals 	true
effects_description_troy_trait_loyalty_battle_not_own_territory	 %+n to {{tr:troy_main_motivation}} after this Hero wins a battle in foreign territory	true
effects_description_troy_effect_army_campaign_reinforcement_range	%+n% to reinforcement range	true
effects_description_troy_effect_dlc1_gods_hera_prayer_momentum_dummy	Instantly gain %+n battle glory 	true
effects_description_troy_effect_hero_self_sunder_spec_battle_movement	%+n% to battle speed of units attacked by Hero	true
effects_description_troy_effects_swordsmen_melee_defense	%+n% to melee defence of sword units	true
effects_description_troy_effect_melee_attack_swords_axes	%+n% to melee attack of sword and axe units	true
effects_description_troy_trait_loyalty_end_turn_foreign_influence	 %+n to {{tr:troy_main_motivation}} after this Hero ends the turn in a province with high foreign influence	true
effects_description_troy_effect_building_unit_upgarde_adromachoi_dummy	{{tr:troy_effect_initiation_rite_tr}} Adromachoi	true
effects_description_troy_effect_hero_unit_weapon_damage_spec_melee_units	%+n% to damage of shielded infantry units in Hero's army	true
effects_description_troy_effect_priestess_ritual_favour_mod_athena	%+n% {{tr:troy_effect_desc_favour_from_rituals_mod}} {{tr:hp_title_athena}}	true
effects_description_troy_effect_army_replenishment_any_territory	Allows replenishment of all units in neutral or enemy territory	true
effects_description_troy_effect_agent_spy_actions_cost_mod	%+n% to cost of all agent actions	true
effects_description_troy_effect_economy_special_gold_boatyard	%+n to gold income per turn from shipbuilding	true
effects_description_troy_effect_building_global_recruitment_menelaus_dummy	Grants access to global recruitment of Light Spear Runners and Renowned Laconian Axemen	true
effects_description_troy_effect_add_outcome_army_melee_attack_mod_all	{{tr:troy_effect_text_army_melee_attack_mod_all}}	true
effects_description_troy_effect_hero_warlord_ability_the_shout_replace	Replaces "The Shout" ability	true
effects_description_troy_effect_economy_mining_mod_gold	%+n% {{tr:troy_effect_gold_per_turn}} 	true
effects_description_troy_effect_technology_reload_time_land	%+n% reload skill of missile units	true
effects_description_troy_effect_dlc1_horde_raze_campaign_movement_dummy	This army will regain %n% campaign movement after razing a settlement	true
effects_description_troy_effect_dlc1_hero_warlord_embrace_of_ares_spec_charge	"Embrace of Ares (Charge)" specialisation	true
effects_description_troy_effect_building_global_recruitment_sarpedon_dummy	Grants access to global recruitment of Lycian Winged Chariots, Heavy Axe Warriors and Khopesh Fighters units	true
effects_description_troy_effect_agent_enemy_success_chance_against_this_general_mod	%+n% to critical failure chance of enemy agent actions against this Hero	true
effects_description_troy_effect_hero_self_melee_armour_piercing_spec_armour_piercing_melee_attack_speed	%+n second(s) to attack speed of Hero	true
effects_description_troy_effect_army_missile_damage_mod	%+n% to missile damage of own missile units	true
effects_description_troy_effect_building_sight_range	%+n% to line of sight on campaign map	true
effects_description_troy_effect_faction_unrestricted_replenishment	%+n% to casualty replenishment rate	true
effects_description_troy_effect_building_achilles_elites_recruitment_cost	%+n% to recruitment cost of Achilles' elite units	true
effects_description_troy_effect_hero_defender_ability_care_for_fallen_spec_cd	"Favour of Asclepius (Cooldown)" specialisation	true
effects_description_troy_effect_agent_seer_equalize_god_favour_settlement	[PH] [hidden]	true
effects_description_troy_effect_agent_priestess_rituals_success_chance_mod_cooldown_agent_action		true
effects_description_troy_effect_hero_warlord_ability_cover_replace	Replaces "Shield Wall" ability	true
effects_description_troy_effect_ancillary_battle_speed_chariot_units	%+n% to battle speed of chariot units	true
effects_description_troy_trait_loyalty_battle_reinforce	 %+n to {{tr:troy_main_motivation}} after a battle in which this Hero was either reinforcing or being reinforced	true
effects_description_troy_effect_faction_mercenary_levy_can_recruit_from_local_hordes	[PH] [HIDDEN] Disable levy recruitment from hordes	true
effects_description_troy_trait_loyalty_end_turn_own_region	 %+n to {{tr:troy_main_motivation}} after this Hero ends turn in a region owned by his faction	true
effects_description_troy_effect_economy_other_add_food	%+n {{tr:troy_effect_food_per_turn}}	true
effects_description_troy_effect_add_outcome_agent_spy_damage_resistance_for_own_army	{{tr:troy_effect_text_agent_spy_damage_resistance_for_own_army}}	true
effects_description_troy_effect_ancillary_self_weapon_strength_against_trojans	%+n% to melee damage of Hero in battles against Trojans	true
effects_description_troy_effect_hero_unit_vanguard_light_missile_infantry_spec_light_infantry	Grants vanguard deployment to all light infantry in Hero's army	true
effects_description_troy_effect_building_agamemnon_elites_rank_up	{{tr:effect_rank_up_faction_elites}}	true
effects_description_troy_effect_bonus_damage_versus_heroes	%+n damage against Heroes	true
effects_description_troy_effect_hero_self_missile_armour_piercing_spec_armour_piercing_archer_reload	Grants shorter reload time to Hero	true
effects_description_troy_effect_agent_envoy_plant_informant	[PH] Planting informant [hidden]	true
effects_description_troy_effect_hero_warlord_ability_rallying_cry_spec_area	"Rallying Cry (Area)" specialisation	true
effects_description_troy_effect_hero_campaign_campaign_movement	%+n% to campaign movement range of Hero's army when on land	true
effects_description_troy_effect_agent_spy_recovery_time_mod_enemy_agent	%+n to recovery time of enemy agents	true
effects_description_troy_effect_agent_spy_envoy_fail_is_nothing_ancillary	{{tr:troy_effect_text_agent_spy_envoy_priestess_fail_act_again}}	true
effects_description_troy_effect_hero_unit_aeneas_knights_vow	%+n% to upkeep cost of Aeneas' elite units	true
effects_description_troy_effect_agent_spy_enemy_success_rate_weird_bonus_value	{{tr:troy_effect_text_agent_spy_enemy_success_rate_weird_bonus_value}}	true
effects_description_troy_effect_agent_priestess_divine_protection_ares_up_athena_down	Favour of Ares: +4 per turn, Favour of Athena: -2 per turn	true
effects_description_troy_trait_loyalty_occupy_settlement	 %+n to {{tr:troy_main_motivation}} after this Hero occupies a settlement	true
effects_description_troy_effect_hero_warlord_ability_rallying_cry	"Rallying Cry" ability	true
effects_description_troy_effect_agent_seer_sitting_pretty_hidden	[PH] [hidden]	true
effects_description_troy_effect_hero_unit_ammunition_spec_armour_piercing	%+n% to armour-piercing damage of missile units in Hero's army	true
effects_description_troy_effect_add_outcome_agent_add_bronze	{{tr:troy_effect_text_agent_add_bronze}}	true
effects_description_troy_main_building_high_influence_stone_production	{{tr:troy_main_building_high_influence}} %+n {{tr:troy_effect_stone_per_turn}}	true
effects_description_troy_effect_add_outcome_buildings_replenishment	{{tr:troy_effect_text_buildings_replenishment}}	true
effects_description_troy_effect_gods_damage_mod_when_attacking_all	%+n% to damage of all armies when attacking	true
effects_description_troy_effect_hero_archer_ability_multishot	"Triple Shot" ability	true
effects_description_troy_effect_dlc1_hero_fighter_ability_battle_song_replace	Replaces "Song of Battle" ability	true
effects_description_troy_effect_hero_warlord_ability_recuperate_spec_cd	"Reinvigorate (Cooldown)" specialisation	true
effects_description_troy_effect_hero_unit_recruit_rank_spec_melee	%+n to recruit rank of all new shielded infantry units 	true
